250,0.48042488253369287
590,0.5208814727224342
500,0.5221151120351202
940,0.5202845785574491
720,0.5208103780876229
970,0.5194096887657399
200,0.4732707138018827
650,0.5189556666642745
470,0.5236799016714192
700,0.5205635608904041
570,0.5200607741343855
340,0.5163449281321341
440,0.524464445752398
210,0.4725986223759401
390,0.5229407646976236
630,0.5199093622984204
220,0.4725397875775114
890,0.521014257174017
680,0.5210228602521562
460,0.523772043171068
190,0.4726859295458701
980,0.5202507491270687
100,0.42131100542582856
800,0.5204269956479936
730,0.520597438983443
80,0.4230662238006871
260,0.50951366622699
900,0.522312624571778
170,0.47410275262833207
300,0.5089629720088278
640,0.5197997171046753
820,0.5200560506368377
690,0.5214662725559709
520,0.5208973989582605
870,0.5208694425937891
780,0.5221378519005668
960,0.5211095662032641
130,0.46336200333909716
910,0.52042539749152
540,0.5209039022512268
370,0.5227932720747964
10,0.3685360144030718
60,0.4135465263216952
550,0.5197830701648224
280,0.5068275714540462
580,0.5212336287954346
40,0.4109911862332852
490,0.5228218721517338
840,0.521629883193003
270,0.5073362127284521
450,0.524828623626277
360,0.5197159160162936
90,0.4181716722277336
110,0.4322103580218841
530,0.5199315074795594
180,0.47170302473295866
400,0.5231098721902497
380,0.5229309242656393
510,0.5230128080313698
660,0.5208469474409638
160,0.46434855475468945
30,0.3889959672453323
990,0.520441244790066
140,0.46539729156573784
350,0.5205529235023273
120,0.4422636795022867
600,0.5220611892120606
760,0.5205977624493098
20,0.38567271229147604
150,0.4650465146862683
750,0.5211682082410025
480,0.5239574777845396
710,0.5199220622151834
330,0.5157853633467006
930,0.5223862892944688
830,0.5208982579886974
320,0.51636774460736
50,0.41004722331498233
290,0.5085655149983884
410,0.523513926598318
240,0.4790816223186674
670,0.5203488761921161
1000,0.5192250339974774
790,0.5212152205459308
770,0.5204503569517572
610,0.5213858341111232
810,0.5214063645428664
420,0.524445562248295
920,0.5205143456879132
950,0.5213709143238008
850,0.5205364286320978
880,0.5224622983750427
740,0.5191817272382732
430,0.5242511704644881
230,0.4774714100572249
860,0.5201100497631377
560,0.5220495775447894
70,0.42268795297927547
310,0.5096584971231498
620,0.5213033896163037
